State,Action,NextState
[-0.00429391 -0.04078081],0.5677166,[-0.00223609  0.04115626]
[-0.00223609  0.04115626],-0.53276014,[-0.00425784 -0.04043483]
[-0.00425784 -0.04043483],0.5618787,[-0.00222516  0.0406536 ]
[-0.00222516  0.0406536 ],-0.5275209,[-0.00423233 -0.0401434 ]
[-0.00423233 -0.0401434 ],0.5572319,[-0.00221897  0.04026715]
[-1.11278966 -0.98101504],1.2767992,[-1.18589951 -1.4621969 ]
[-1.18589951 -1.4621969 ],-0.9267731,[-1.30071655 -2.29634074]
[-1.30071655 -2.29634074],-1.3954992,[-1.46214044 -3.22847784]
[-1.46214044 -3.22847784],-0.4320948,[-1.66408389 -4.03886913]
[-1.66408389 -4.03886913],0.6176789,[-1.8987317 -4.6929562]
[-1.8987317 -4.6929562],0.08688092,[-2.16822951 -5.38995607]
[-2.16822951 -5.38995607],-0.7106209,[-2.4740613  -6.11663588]
[-2.4740613  -6.11663588],-1.1241617,[-2.81153865 -6.74954697]
[-2.81153865 -6.74954697],-1.3664192,[-3.17141767 -7.19758044]
[-3.17141767 -7.19758044],-1.6476164,[-3.54253554 -7.42235745]
[-3.54253554 -7.42235745],-0.70034945,[-3.90427029 -7.2346949 ]
[-3.90427029 -7.2346949 ],1.62993,[-4.22787332 -6.47206053]
[-4.22787332 -6.47206053],0.15720868,[-4.5171135  -5.78480374]
[-4.5171135  -5.78480374],-0.8135282,[-4.77566787 -5.17108728]
[-4.77566787 -5.17108728],-1.3759836,[-5.00711716 -4.6289859 ]
[-5.00711716 -4.6289859 ],-1.4447442,[-5.213519   -4.12803668]
[-5.213519   -4.12803668],-0.67041206,[-5.39205991 -3.57081831]
[-5.39205991 -3.57081831],-0.017390728,[-5.54156452 -2.99009222]
[-5.54156452 -2.99009222],0.17241573,[-5.66444537 -2.45761692]
[-5.66444537 -2.45761692],0.20342469,[-5.76405019 -1.99209634]
[-5.76405019 -1.99209634],0.14677835,[-5.84394931 -1.59798254]
[-5.84394931 -1.59798254],-0.07753968,[-5.90848318 -1.29067742]
[-5.90848318 -1.29067742],-0.1167196,[-5.96016763 -1.03368886]
[-5.96016763 -1.03368886],-0.80666757,[-6.00599847 -0.91661678]
[-6.00599847 -0.91661678],-0.51911294,[-6.04546074 -0.7892455 ]
[-6.04546074 -0.7892455 ],-0.6505743,[-6.08097138 -0.7102128 ]
[-6.08097138 -0.7102128 ],-0.3507774,[-6.1115814  -0.61220043]
[-6.1115814  -0.61220043],-0.4417293,[-6.13910078 -0.55038764]
[-6.13910078 -0.55038764],-0.16269302,[-6.16245587 -0.46710172]
[-6.16245587 -0.46710172],-0.33045352,[-6.18377299 -0.42634247]
[-6.18377299 -0.42634247],0.03604245,[-6.20109798 -0.34649962]
[-6.20109798 -0.34649962],-0.28330052,[-6.21747289 -0.32749832]
[-6.21747289 -0.32749832],0.23827314,[-6.22959832 -0.2425085 ]
[-6.22959832 -0.2425085 ],-0.351372,[-6.24235048 -0.25504328]
[-6.24235048 -0.25504328],0.4638672,[-6.25009276 -0.1548456 ]
[-6.25009276 -0.1548456 ],-0.37931347,[-6.25943915 -0.18692774]
[-6.25943915 -0.18692774],0.5694084,[-6.26362457 -0.08370853]
[-6.26362457 -0.08370853],-0.37761998,[-6.26990867 -0.12568191]
[-6.26990867 -0.12568191],0.47523546,[-6.27213064 -0.0444394 ]
[-6.27213064 -0.0444394 ],-0.318851,[-6.27632945 -0.08397622]
[-6.27632945 -0.08397622],0.39536142,[-6.27730596 -0.01953016]
[-6.27730596 -0.01953016],-0.30133283,[-6.28032199 -0.06032059]
[-6.28032199 -0.06032059],0.36683202,[-6.2804794e+00 -3.1483035e-03]
[-6.2804794e+00 -3.1483035e-03],-0.3052969,[-6.28282507 -0.04691341]
[-6.28282507 -0.04691341],0.36453056,[-6.28242326  0.00803635]
[-6.28242326  0.00803635],-0.3214587,[-6.2844038  -0.03961092]
[-6.2844038  -0.03961092],0.37504864,[-6.28361718  0.01573251]
[-6.28361718  0.01573251],-0.3412174,[-6.28540588 -0.03577401]
[-6.28540588 -0.03577401],0.39085627,[-6.28434643  0.02118901]
[-6.28434643  0.02118901],-0.36223578,[-6.28604729 -0.0340172 ]
[-6.28604729 -0.0340172 ],0.40891957,[-6.28478857  0.02517426]
[-6.28478857  0.02517426],-0.38295734,[-6.28646216 -0.03347179]
[1.15525771 0.21966583],1.445128,[1.21138817 1.12260929]
[1.21138817 1.12260929],1.3789873,[1.31296499 2.03153625]
[1.31296499 2.03153625],1.5115204,[1.46213865 2.98347323]
[1.46213865 2.98347323],1.5030508,[1.65986404 3.95450777]
[1.65986404 3.95450777],1.5783174,[1.90677816 4.93828245]
[1.90677816 4.93828245],1.2160196,[2.19821569 5.82875069]
[2.19821569 5.82875069],0.9612293,[2.52722039 6.58009398]
[2.52722039 6.58009398],0.4838004,[2.88147031 7.0849983 ]
[2.88147031 7.0849983 ],0.016057253,[3.24548561 7.28030598]
[3.24548561 7.28030598],0.28694296,[3.607764   7.24556781]
[3.607764   7.24556781],-0.60738575,[3.94863189 6.81735784]
[3.94863189 6.81735784],-0.19786286,[4.26093171 6.24599649]
[4.26093171 6.24599649],1.5168624,[4.55086505 5.79866664]
[4.55086505 5.79866664],1.4800787,[4.81488709 5.28044093]
[4.81488709 5.28044093],0.47133064,[5.04514093 4.60507678]
[5.04514093 4.60507678],-0.38146317,[5.23709078 3.83899705]
[5.23709078 3.83899705],0.24359846,[5.39841237 3.22643179]
[5.39841237 3.22643179],0.07467532,[5.53127761 2.65730472]
[5.53127761 2.65730472],0.26775622,[5.64053727 2.18519313]
[5.64053727 2.18519313],0.22018862,[5.72897394 1.76873343]
[5.72897394 1.76873343],0.336998,[5.80020286 1.42457846]
[5.80020286 1.42457846],0.5623908,[5.85823387 1.16062018]
[5.85823387 1.16062018],0.8300929,[5.90703021 0.97592672]
[5.90703021 0.97592672],0.88289213,[5.94867272 0.8328502 ]
[5.94867272 0.8328502 ],0.8970351,[5.98473141 0.72117385]
[5.98473141 0.72117385],0.9305093,[6.01674232 0.64021815]
[6.01674232 0.64021815],0.9435177,[6.0459558  0.58426959]
[6.0459558  0.58426959],0.9668727,[6.07360792 0.55304252]
[6.07360792 0.55304252],0.8980324,[6.10019354 0.53171247]
[6.10019354 0.53171247],0.7418947,[6.12551942 0.50651753]
[6.12551942 0.50651753],0.37639666,[6.14778027 0.44521692]
[6.14778027 0.44521692],0.4729216,[6.16852584 0.41491142]
[6.16852584 0.41491142],0.0641129,[6.18546194 0.33872206]
[6.18546194 0.33872206],0.5665071,[6.20298805 0.3505222 ]
[6.20298805 0.3505222 ],-0.5110469,[6.21367713 0.21378167]
[6.21367713 0.21378167],1.011528,[6.22934822 0.31342171]
[6.22934822 0.31342171],-1.225826,[6.23380769 0.0891895 ]
[6.23380769 0.0891895 ],1.3959339,[6.24688576 0.26156141]
[6.24688576 0.26156141],-1.3447073,[6.2485176  0.03263665]
[6.2485176  0.03263665],1.3073325,[6.25865464 0.20274095]
[6.25865464 0.20274095],-1.222773,[6.25870109e+00 9.28854443e-04]
[6.25870109e+00 9.28854443e-04],1.1661074,[6.26657527 0.15748364]
[6.26657527 0.15748364],-1.0884527,[ 6.26566321 -0.01824122]
[ 6.26566321 -0.01824122],1.0267382,[6.27179464 0.1226286 ]
[6.27179464 0.1226286 ],-0.9496865,[ 6.27037628 -0.0283672 ]
[ 6.27037628 -0.0283672 ],0.8951392,[6.27519114 0.09629718]
[6.27519114 0.09629718],-0.8384925,[ 6.27341752 -0.03547226]
[ 6.27341752 -0.03547226],0.81019235,[6.27735407 0.07873087]
[6.27735407 0.07873087],-0.76209974,[ 6.27535619 -0.0399575 ]
[ 6.27535619 -0.0399575 ],0.75322866,[6.27871394 0.06715502]
[6.27871394 0.06715502],-0.70713556,[ 6.2766005  -0.04226882]
[ 6.2766005  -0.04226882],0.7101395,[6.27956618 0.05931354]
[6.27956618 0.05931354],-0.6653782,[ 6.2774058  -0.04320753]
[ 6.2774058  -0.04320753],0.676106,[6.28009949 0.05387376]
[6.28009949 0.05387376],-0.6327841,[ 6.27793158 -0.04335822]
[ 6.27793158 -0.04335822],0.64883494,[6.28043292 0.05002674]
[6.28043292 0.05002674],-0.6070399,[ 6.27827824 -0.04309354]
[ 6.27827824 -0.04309354],0.62688494,[6.28064119 0.04725892]
[6.28064119 0.04725892],-0.5865867,[ 6.27850933 -0.04263718]
[ 6.27850933 -0.04263718],0.6092036,[6.28077115 0.04523639]
[6.28077115 0.04523639],-0.57028747,[ 6.27866528 -0.04211735]
[ 6.27866528 -0.04211735],0.5949638,[6.28085214 0.04373721]
[6.28085214 0.04373721],-0.5572746,[ 6.27877195 -0.04160386]
[ 6.27877195 -0.04160386],0.58346605,[6.28090225 0.04260604]
[6.28090225 0.04260604],-0.54694045,[ 6.27884488 -0.04114732]
[ 6.27884488 -0.04114732],0.57436013,[6.28093245 0.04175139]
[6.28093245 0.04175139],-0.53873336,[ 6.27889504 -0.04074825]
[ 6.27889504 -0.04074825],0.5671532,[6.28095039 0.04110704]
[6.28095039 0.04110704],-0.53225374,[ 6.27893003 -0.04040721]
[ 6.27893003 -0.04040721],0.56143,[6.28096082 0.04061584]
[6.28096082 0.04061584],-0.5271183,[ 6.27895481 -0.04012027]
[ 6.27895481 -0.04012027],0.55687356,[6.2809667 0.0402379]
[-0.03822446  0.74909667],-1.9986147,[-0.01719231  0.42064311]
[-0.01719231  0.42064311],-1.9788297,[-0.01164605  0.11092505]
[-0.01164605  0.11092505],-0.8077438,[-0.0125946  -0.01897086]
[-0.0125946  -0.01897086],0.79275274,[-0.00806978  0.09049636]
[-0.00806978  0.09049636],-0.77214265,[-0.00963864 -0.03137731]
[-0.00963864 -0.03137731],0.7624252,[-0.00585076  0.0757576 ]
[-0.00585076  0.0757576 ],-0.7283317,[-0.00774477 -0.0378802 ]
[-0.00774477 -0.0378802 ],0.72786975,[-0.00447019  0.06549174]
[-0.00447019  0.06549174],-0.6885295,[-0.0065272  -0.04114032]
[-0.0065272  -0.04114032],0.6955092,[-0.00361267  0.0582907 ]
[-0.00361267  0.0582907 ],-0.65408564,[-0.00573925 -0.04253164]
[-0.00573925 -0.04253164],0.66692257,[-0.00307913  0.05320233]
[-0.00307913  0.05320233],-0.62542534,[-0.00522518 -0.04292082]
[-0.00522518 -0.04292082],0.6426964,[-0.00274694  0.04956477]
[-0.00274694  0.04956477],-0.6019831,[-0.00488658 -0.04279289]
[-0.00488658 -0.04279289],0.6225867,[-0.00254007  0.0469302 ]
[-0.00254007  0.0469302 ],-0.5829743,[-0.00466112 -0.042421  ]
[-0.00466112 -0.042421  ],0.6060879,[-0.0024113   0.04499636]
[-0.0024113   0.04499636],-0.567631,[-0.00450914 -0.04195676]
[-0.00450914 -0.04195676],0.5926473,[-0.00233122  0.04355849]
[-0.00233122  0.04355849],-0.55527854,[-0.0044053 -0.0414817]
[-0.0044053 -0.0414817],0.5816817,[-0.00228197  0.04246659]
[-0.00228197  0.04246659],-0.5453813,[-0.00433458 -0.04105208]
[-0.00433458 -0.04105208],0.57298994,[-0.0022523   0.04164549]
[-0.0022523   0.04164549],-0.53753114,[-0.00428597 -0.04067341]
[-0.00428597 -0.04067341],0.5660906,[-0.00223469  0.04102571]
[-0.00223469  0.04102571],-0.5313182,[-0.00425209 -0.04034803]
[-0.00425209 -0.04034803],0.56060076,[-0.00222444  0.04055302]
[-0.00222444  0.04055302],-0.52638674,[-0.0042281  -0.04007331]
[-0.0042281  -0.04007331],0.55622244,[-0.00221865  0.04018899]
[-2.31374125 -0.8863463 ],-1.9985417,[-2.40066561 -1.73848729]
[-2.40066561 -1.73848729],-1.9997613,[-2.52789964 -2.54468065]
[-2.52789964 -2.54468065],-1.9993882,[-2.69172498 -3.27650677]
[-2.69172498 -3.27650677],-1.9969643,[-2.88683429 -3.9021862 ]
[-2.88683429 -3.9021862 ],-1.992308,[-3.10633635 -4.39004109]
[-3.10633635 -4.39004109],-1.9926753,[-3.3421053  -4.71537914]
[-3.3421053  -4.71537914],-1.9890836,[-3.58532345 -4.86436288]
[-3.58532345 -4.86436288],-1.9838328,[-3.82732114 -4.83995386]
[-3.82732114 -4.83995386],-1.9899722,[-4.06049724 -4.66352195]
[-4.06049724 -4.66352195],-1.9925785,[-4.27880752 -4.36620558]
[-4.27880752 -4.36620558],-1.993841,[-4.47804159 -3.98468156]
[-4.47804159 -3.98468156],-1.9970318,[-4.65577843 -3.55473676]
[-4.65577843 -3.55473676],-1.9908005,[-4.81100635 -3.1045583 ]
[-4.81100635 -3.1045583 ],-1.9643778,[-4.9436493  -2.65285903]
[-4.9436493  -2.65285903],-1.9067783,[-5.0540914  -2.20884205]
[-5.0540914  -2.20884205],-1.819775,[-5.14284986 -1.77516913]
[-5.14284986 -1.77516913],-1.6191986,[-5.20967329 -1.33646876]
[-5.20967329 -1.33646876],-1.1686425,[-5.2523035  -0.85260417]
[-5.2523035  -0.85260417],0.13008523,[-5.26179235 -0.18977692]
[-5.26179235 -0.18977692],1.2804799,[-5.22969624  0.64192223]
[-5.22969624  0.64192223],1.4300942,[-5.15428114  1.50830187]
[-5.15428114  1.50830187],1.4772742,[-5.03388859  2.40785107]
[-5.03388859  2.40785107],1.4818673,[-4.86680343  3.34170313]
[-4.86680343  3.34170313],1.514405,[-4.65130642  4.30994021]
[-4.65130642  4.30994021],1.5429754,[-4.38680703  5.2899878 ]
[-4.38680703  5.2899878 ],1.1718884,[-4.07798855  6.17636961]
[-4.07798855  6.17636961],1.0663624,[-3.73096883  6.94039437]
[-3.73096883  6.94039437],0.455894,[-3.35968582  7.42566039]
[-3.35968582  7.42566039],-0.65568435,[-2.98520662  7.489584  ]
[-2.98520662  7.489584  ],-0.40130424,[-2.6195778   7.31257633]
[-2.6195778   7.31257633],-1.0060049,[-2.28019256  6.78770485]
[-2.28019256  6.78770485],-0.16162896,[-1.97047285  6.19439403]
[-1.97047285  6.19439403],1.4845204,[-1.68416376  5.72618191]
[-1.68416376  5.72618191],1.3470178,[-1.42501131  5.18304899]
[-1.42501131  5.18304899],0.16743255,[-1.20170532  4.46611974]
[-1.20170532  4.46611974],-0.2828287,[-1.01549514  3.72420368]
[-1.01549514  3.72420368],0.23127604,[-0.8594157   3.12158882]
[-0.8594157   3.12158882],0.09523749,[-0.73102677  2.56777854]
[-0.73102677  2.56777854],0.25561023,[-0.62575706  2.10539426]
[-0.62575706  2.10539426],0.27382326,[-0.54039783  1.70718447]
[-0.54039783  1.70718447],0.3362422,[-0.47180969  1.37176291]
[-0.47180969  1.37176291],0.6216893,[-0.41560259  1.12414206]
[-0.41560259  1.12414206],0.8536203,[-0.36813363  0.94937913]
[-0.36813363  0.94937913],0.87935233,[-0.32756483  0.81137593]
[-0.32756483  0.81137593],0.89802384,[-0.29232604  0.70477578]
[-0.29232604  0.70477578],0.92965865,[-0.26092158  0.62808931]
[-0.26092158  0.62808931],0.95384693,[-0.23203717  0.57768806]
[-0.23203717  0.57768806],0.95776653,[-0.20459304  0.54888261]
[-0.20459304  0.54888261],0.87705827,[-0.1781898   0.52806482]
[-0.1781898   0.52806482],0.68292236,[-0.15331146  0.49756692]
[-0.15331146  0.49756692],0.36062002,[-0.13145514  0.43712624]
[-0.13145514  0.43712624],0.43276215,[-0.1112685   0.40373291]
[-0.1112685   0.40373291],0.09929705,[-0.09450109  0.33534818]
[-0.09450109  0.33534818],0.48707747,[-0.07761912  0.33763943]
[-0.07761912  0.33763943],-0.41532564,[-0.06675988  0.21718468]
[-0.06675988  0.21718468],0.86885643,[-0.05188586  0.29748042]
[-0.05188586  0.29748042],-1.1264523,[-0.04740508  0.08961563]
[-0.04740508  0.08961563],1.3340669,[-0.03469582  0.25418517]
[-0.03469582  0.25418517],-1.3326184,[-0.03328204  0.02827577]
[-0.03328204  0.02827577],1.2906747,[-0.02343603  0.19692005]
[-0.02343603  0.19692005],-1.2080548,[-0.02352921 -0.00186358]
[-0.02352921 -0.00186358],1.1496255,[-0.01588246  0.15293497]
[-0.01588246  0.15293497],-1.0719404,[-0.01687084 -0.01976744]
[-0.01687084 -0.01976744],1.0103145,[-0.01091448  0.1191272 ]
[-0.01091448  0.1191272 ],-0.93544006,[-0.0123832 -0.0293745]
[-0.0123832 -0.0293745],0.88361025,[-0.00768921  0.09387987]
[-0.00768921  0.09387987],-0.8284646,[-0.00949704 -0.03615667]
[-0.00949704 -0.03615667],0.8028934,[-0.00563931  0.07715467]
[-0.00563931  0.07715467],-0.75505257,[-0.00765594 -0.04033268]
[-0.00765594 -0.04033268],0.7478149,[-0.00435106  0.06609766]
[-0.00435106  0.06609766],-0.701838,[-0.00647312 -0.04244133]
[-0.00647312 -0.04244133],0.70587754,[-0.00354385  0.05858549]
[-0.00354385  0.05858549],-0.6612544,[-0.00570688 -0.04326055]
[-0.00570688 -0.04326055],0.6726885,[-0.00303875  0.05336259]
[-0.00303875  0.05336259],-0.62953186,[-0.00520606 -0.04334625]
[-0.00520606 -0.04334625],0.64608145,[-0.00272299  0.04966144]
[-0.00272299  0.04966144],-0.604457,[-0.00487546 -0.04304935]
[-0.00487546 -0.04304935],0.6246643,[-0.00252577  0.04699372]
[-0.00252577  0.04699372],-0.58452845,[-0.00465476 -0.04257987]
[-0.00465476 -0.04257987],0.6074126,[-0.00240272  0.04504095]
[-0.00240272  0.04504095],-0.56864524,[-0.00450561 -0.04205787]
[-0.00450561 -0.04205787],0.59352255,[-0.00232604  0.04359132]
[-0.00232604  0.04359132],-0.5559628,[-0.00440343 -0.04154764]
[-0.00440343 -0.04154764],0.5822923,[-0.00227874  0.04249365]
[-0.00227874  0.04249365],-0.54588175,[-0.00433363 -0.04109766]
[-0.00433363 -0.04109766],0.5734327,[-0.00225027  0.04166703]
[-0.00225027  0.04166703],-0.5378994,[-0.00428555 -0.04070558]
[-0.00428555 -0.04070558],0.5664184,[-0.0022334   0.04104302]
[-0.0022334   0.04104302],-0.5315939,[-0.00425196 -0.04037111]
[-0.00425196 -0.04037111],0.5608461,[-0.00222362  0.04056684]
[-0.00222362  0.04056684],-0.52659607,[-0.00422813 -0.04009028]
[-0.00422813 -0.04009028],0.5564101,[-0.00221812  0.04020014]
[-0.97214991 -0.07116514],1.9876647,[-0.9917794  -0.39258979]
[-0.9917794  -0.39258979],1.967814,[-1.02803782 -0.72516844]
[-1.02803782 -0.72516844],1.8221459,[-1.08274092 -1.09406193]
[-1.08274092 -1.09406193],0.8619697,[-1.16410098 -1.62720125]
[-1.16410098 -1.62720125],-1.2455813,[-1.28924415 -2.50286325]
[-1.28924415 -2.50286325],-1.223013,[-1.45958336 -3.4067842 ]
[-1.45958336 -3.4067842 ],-0.09835994,[-1.6679286  -4.16690485]
[-1.6679286  -4.16690485],0.7255664,[-1.90815533 -4.80453467]
[-1.90815533 -4.80453467],0.06290126,[-2.18329651 -5.50282357]
[-2.18329651 -5.50282357],-0.7586942,[-2.49481089 -6.23028758]
[-2.49481089 -6.23028758],-1.138195,[-2.83746003 -6.8529828 ]
[-2.83746003 -6.8529828 ],-1.4405621,[-3.20214335 -7.29366641]
[-3.20214335 -7.29366641],-1.6214441,[-3.57671824 -7.49149775]
[-3.57671824 -7.49149775],-0.33797133,[-3.93802075 -7.22605023]
[-3.93802075 -7.22605023],1.685379,[-4.25987556 -6.43709617]
[-4.25987556 -6.43709617],0.1655004,[-4.54676345 -5.73775785]
[-4.54676345 -5.73775785],-0.78688264,[-4.80256614 -5.11605368]
[-4.80256614 -5.11605368],-1.401226,[-5.03153038 -4.57928499]
[-5.03153038 -4.57928499],-1.3755751,[-5.235205   -4.07349239]
[-5.235205   -4.07349239],-0.5281377,[-5.41035004 -3.50290066]
[-5.41035004 -3.50290066],0.004485607,[-5.55673065 -2.92761223]
[-5.55673065 -2.92761223],0.18528152,[-5.67681327 -2.40165233]
[-5.67681327 -2.40165233],0.19959188,[-5.77402807 -1.94429602]
[-5.77402807 -1.94429602],0.12735486,[-5.85200865 -1.55961162]
[-5.85200865 -1.55961162],-0.07770562,[-5.91489927 -1.25781242]
[-5.91489927 -1.25781242],-0.21096456,[-5.96587149 -1.0194444 ]
[-5.96587149 -1.0194444 ],-0.75583375,[-6.01081188 -0.89880776]
[-6.01081188 -0.89880776],-0.56066084,[-6.04986904 -0.78114329]
[-6.04986904 -0.78114329],-0.59565794,[-6.08472344 -0.69708808]
[-6.08472344 -0.69708808],-0.37745094,[-6.11501517 -0.60583451]
[-6.11501517 -0.60583451],-0.3890108,[-6.14194778 -0.53865219]
[-6.14194778 -0.53865219],-0.20639563,[-6.16514954 -0.46403521]
[-6.16514954 -0.46403521],-0.25905466,[-6.18587814 -0.41457201]
[-6.18587814 -0.41457201],-0.030525804,[-6.20319242 -0.34628562]
[-6.20319242 -0.34628562],-0.18689251,[-6.21891186 -0.31438879]
[-6.21891186 -0.31438879],0.13218689,[-6.2312313  -0.24638885]
[-6.2312313  -0.24638885],-0.21653128,[-6.24322733 -0.23992057]
[-6.24322733 -0.23992057],0.3341694,[-6.25121906 -0.15983465]
[-6.25121906 -0.15983465],-0.25702953,[-6.25993999 -0.17441848]
[-6.25993999 -0.17441848],0.4466505,[-6.26443941 -0.08998849]
[-6.26443941 -0.08998849],-0.25753307,[-6.2701674  -0.11455985]
[-6.2701674  -0.11455985],0.36962938,[-6.27263502 -0.04935229]
[-6.27263502 -0.04935229],-0.2310245,[-6.27643969 -0.0760934 ]
[-6.27643969 -0.0760934 ],0.31342745,[-6.27764069 -0.02402011]
[-6.27764069 -0.02402011],-0.226681,[-6.28033389 -0.05386382]
[-6.28033389 -0.05386382],0.29438615,[-6.28071225 -0.00756733]
[-6.28071225 -0.00756733],-0.2377826,[-6.28278125 -0.04137993]
[-6.28278125 -0.04137993],0.29795766,[-6.28260041e+00  3.61676174e-03]
[-6.28260041e+00  3.61676174e-03],-0.25749815,[-6.28432887 -0.03456929]
[-6.28432887 -0.03456929],0.312423,[-6.28375705  0.01143649]
[-6.28375705  0.01143649],-0.2812115,[-6.28531575 -0.03117405]
[-6.28531575 -0.03117405],0.33259988,[-6.28445985  0.0171181 ]
[-6.28445985  0.0171181 ],-0.3067479,[-6.28595235 -0.02984999]
[-6.28595235 -0.02984999],0.35555792,[-6.28488193  0.02140842]
[-6.28488193  0.02140842],-0.33253694,[-6.28636916 -0.02974458]
[-1.55587469  0.93260931],1.6518145,[-1.53435144  0.43046497]
[-1.53435144  0.43046497],1.7849245,[-1.53691636 -0.05129832]
[-1.53691636 -0.05129832],1.7489028,[-1.56384299 -0.5385325 ]
[-1.56384299 -0.5385325 ],0.66089416,[-1.623312   -1.18938025]
[-1.623312   -1.18938025],-1.5962831,[-1.73220144 -2.17778874]
[-1.73220144 -2.17778874],-1.6364212,[-1.89037662 -3.16350375]
[-1.89037662 -3.16350375],-0.9920442,[-2.09159342 -4.0243359 ]
[-2.09159342 -4.0243359 ],-0.59311366,[-2.32978692 -4.76387009]
[-2.32978692 -4.76387009],-0.89601445,[-2.60190795 -5.44242054]
[-2.60190795 -5.44242054],-1.1972498,[-2.90227831 -6.00740715]
[-2.90227831 -6.00740715],-1.5887384,[-3.22345307 -6.42349535]
[-3.22345307 -6.42349535],-1.7772049,[-3.55489054 -6.62874931]
[-3.55489054 -6.62874931],-1.4652381,[-3.8822561  -6.54731124]
[-3.8822561  -6.54731124],-0.56368065,[-4.1885451  -6.12578006]
[-4.1885451  -6.12578006],-1.269517,[-4.47188413 -5.66678048]
[-4.47188413 -5.66678048],-1.395602,[-4.7292695  -5.14770739]
[-4.7292695  -5.14770739],-1.6167417,[-4.96128577 -4.6403255 ]
[-4.96128577 -4.6403255 ],-1.7035847,[-5.1697345  -4.16897462]
[-5.1697345  -4.16897462],-1.2520915,[-5.35392788 -3.68386751]
[-5.35392788 -3.68386751],-0.22555399,[-5.50976882 -3.11681877]
[-5.50976882 -3.11681877],0.12822771,[-5.63845115 -2.57364668]
[-5.63845115 -2.57364668],0.20254159,[-5.74307745 -2.09252596]
[-5.74307745 -2.09252596],0.16980505,[-5.82714664 -1.68138382]
[-5.82714664 -1.68138382],-0.039437413,[-5.8949968  -1.35700313]
[-5.8949968  -1.35700313],-0.06770241,[-5.94916051 -1.08327425]
[-5.94916051 -1.08327425],-0.70202565,[-5.99629511 -0.94269208]
[-5.99629511 -0.94269208],-0.5461085,[-6.03691412 -0.81238018]
[-6.03691412 -0.81238018],-0.67242074,[-6.07343419 -0.73040128]
[-6.07343419 -0.73040128],-0.3739525,[-6.10495078 -0.6303318 ]
[-6.10495078 -0.6303318 ],-0.46658754,[-6.13331831 -0.56735067]
[-6.13331831 -0.56735067],-0.16697407,[-6.15733915 -0.48041681]
[-6.15733915 -0.48041681],-0.36457765,[-6.17938754 -0.44096778]
[-6.17938754 -0.44096778],0.041917086,[-6.19723612 -0.3569716 ]
[-6.19723612 -0.3569716 ],-0.3105595,[-6.21419477 -0.33917297]
[-6.21419477 -0.33917297],0.23915339,[-6.22677467 -0.2515981 ]
[-6.22677467 -0.2515981 ],-0.36278558,[-6.23996119 -0.26373039]
[-6.23996119 -0.26373039],0.44574237,[-6.24818425 -0.16446105]
[-6.24818425 -0.16446105],-0.38236868,[-6.25796279 -0.19557091]
[-6.25796279 -0.19557091],0.5888293,[-6.26237937 -0.08833164]
[-6.26237937 -0.08833164],-0.39917648,[-6.26900961 -0.13260479]
