State,Action,NextState
[ 0.7825886  0.6225392 -2.694973 ],[0.20304751],[ 0.84613633  0.5329665  -2.1976113 ]
[ 0.84613633  0.5329665  -2.1976113 ],[0.17751288],[ 0.88995963  0.45603928 -1.7712595 ]
[ 0.88995963  0.45603928 -1.7712595 ],[0.03857398],[ 0.9201365  0.3915978 -1.423444 ]
[ 0.9201365  0.3915978 -1.423444 ],[-0.07723284],[ 0.94097364  0.33847985 -1.1413306 ]
[ 0.94097364  0.33847985 -1.1413306 ],[-0.5261221],[ 0.95622414  0.29263514 -0.96638894]
[ 0.95622414  0.29263514 -0.96638894],[-0.6096153],[ 0.9676472  0.2523071 -0.8383549]
[ 0.9676472  0.2523071 -0.8383549],[-0.6675807],[ 0.97641826  0.21588747 -0.7492617 ]
[ 0.97641826  0.21588747 -0.7492617 ],[-0.42557323],[ 0.98292863  0.18398736 -0.65118206]
[ 0.98292863  0.18398736 -0.65118206],[-0.45704985],[ 0.9878638   0.15532269 -0.581749  ]
[ 0.9878638   0.15532269 -0.581749  ],[-0.2182877],[ 0.9914247   0.13067925 -0.49800017]
[ 0.9914247   0.13067925 -0.49800017],[-0.3421607],[ 0.9941209   0.10827565 -0.45131484]
[ 0.9941209   0.10827565 -0.45131484],[-0.02245009],[ 0.99596936  0.08969385 -0.3734756 ]
[ 0.99596936  0.08969385 -0.3734756 ],[-0.25674427],[ 0.9973673   0.07251501 -0.34471688]
[ 0.9973673   0.07251501 -0.34471688],[0.15332437],[ 0.9982475   0.05917752 -0.26733196]
[ 0.9982475   0.05917752 -0.26733196],[-0.28165758],[ 0.9989444   0.04593607 -0.26519746]
[ 0.9989444   0.04593607 -0.26519746],[0.3322184],[ 0.999319    0.03689823 -0.18091263]
[ 0.999319    0.03689823 -0.18091263],[-0.29015315],[ 0.99963367  0.02706521 -0.19676194]
[ 0.99963367  0.02706521 -0.19676194],[0.50174284],[ 0.9997578   0.02200666 -0.10120159]
[ 0.9997578   0.02200666 -0.10120159],[-0.32524264],[ 0.99988246  0.01533369 -0.133483  ]
[ 0.99988246  0.01533369 -0.133483  ],[0.44073677],[ 0.9999214   0.01254035 -0.05587222]
[ 0.9999214   0.01254035 -0.05587222],[-0.2756673],[ 0.9999668   0.00814973 -0.08781706]
[ 0.9999668   0.00814973 -0.08781706],[0.36163163],[ 0.99997705  0.00677677 -0.02746001]
[ 0.99997705  0.00677677 -0.02746001],[-0.2604711],[ 0.99999315  0.00370441 -0.0614481 ]
[ 0.99999315  0.00370441 -0.0614481 ],[0.3294003],[ 0.99999475  0.00324142 -0.00925975]
[ 0.99999475  0.00324142 -0.00925975],[-0.26433468],[ 9.9999958e-01  9.1748498e-04 -4.6478882e-02]
[ 9.9999958e-01  9.1748498e-04 -4.6478882e-02],[0.32608533],[0.9999994  0.00107359 0.00312203]
[0.9999994  0.00107359 0.00312203],[-0.2813722],[ 9.9999964e-01 -8.4034359e-04 -3.8278610e-02]
[ 9.9999964e-01 -8.4034359e-04 -3.8278610e-02],[0.3370695],[ 9.9999994e-01 -2.5776564e-04  1.1651562e-02]
[ 9.9999994e-01 -2.5776564e-04  1.1651562e-02],[-0.30291486],[ 0.9999981  -0.00195671 -0.03397899]
[ 0.9999981  -0.00195671 -0.03397899],[0.35451174],[ 0.9999994  -0.0010702   0.01773023]
[ 0.9999994  -0.0010702   0.01773023],[-0.32647753],[ 0.9999964  -0.0026724  -0.03204405]
[ 0.9999964  -0.0026724  -0.03204405],[0.3750968],[ 0.9999988  -0.0015616   0.02221617]
[ 0.9999988  -0.0015616   0.02221617],[-0.3503312],[ 0.99999505 -0.00313683 -0.03150471]
[ 0.7106813  0.7035141 -0.7796489],[-1.6230304],[ 0.7278899   0.68569404 -0.49546793]
[ 0.7278899   0.68569404 -0.49546793],[-1.2962465],[ 0.7338833   0.6792756  -0.17563438]
[ 0.7338833   0.6792756  -0.17563438],[-0.69371796],[0.72603136 0.6876615  0.2297646 ]
[0.72603136 0.6876615  0.2297646 ],[0.33475876],[0.6981046 0.7159958 0.7957246]
[0.6981046 0.7159958 0.7957246],[0.78508806],[0.6443879  0.76469874 1.4504846 ]
[0.6443879  0.76469874 1.4504846 ],[0.83836555],[0.55863106 0.8294163  2.1497636 ]
[0.55863106 0.8294163  2.1497636 ],[1.2278831],[0.43039832 0.9026391  2.9560082 ]
[0.43039832 0.9026391  2.9560082 ],[1.3443184],[0.2505054 0.9681152 3.8346353]
[0.2505054 0.9681152 3.8346353],[1.5946019],[0.01320627 0.9999128  4.799912  ]
[0.01320627 0.9999128  4.799912  ],[1.518347],[-0.27219486  0.9622421   5.7775984 ]
[-0.27219486  0.9622421   5.7775984 ],[1.4583406],[-0.57415754  0.81874484  6.7180314 ]
[-0.57415754  0.81874484  6.7180314 ],[1.2966433],[-0.83487415  0.55044085  7.5265865 ]
[-0.83487415  0.55044085  7.5265865 ],[0.6075492],[-0.9833218   0.18187426  8.        ]
[-0.9833218   0.18187426  8.        ],[-1.481042],[-0.9774391 -0.2112174  7.9142494]
[-0.9774391 -0.2112174  7.9142494],[-1.472719],[-0.83118165 -0.55600095  7.5349283 ]
[-0.83118165 -0.55600095  7.5349283 ],[-1.6545924],[-0.59538335 -0.80344176  6.869739  ]
[-0.59538335 -0.80344176  6.869739  ],[-0.83588886],[-0.3246616 -0.9458302  6.141774 ]
[-0.3246616 -0.9458302  6.141774 ],[1.3902678],[-0.04858772 -0.99881893  5.6409416 ]
[-0.04858772 -0.99881893  5.6409416 ],[0.97635436],[ 0.2019095 -0.9794042  5.038281 ]
[ 0.2019095 -0.9794042  5.038281 ],[-0.19640267],[ 0.40503815 -0.9142998   4.274267  ]
[ 0.40503815 -0.9142998   4.274267  ],[-0.08914852],[ 0.56115377 -0.8277116   3.57517   ]
[ 0.56115377 -0.8277116   3.57517   ],[0.1619041],[ 0.67776054 -0.7352827   2.978672  ]
[ 0.67776054 -0.7352827   2.978672  ],[0.15370655],[ 0.7625372  -0.64694434  2.450266  ]
[ 0.7625372  -0.64694434  2.450266  ],[0.22556639],[ 0.82328296 -0.56763124  1.9988927 ]
[ 0.82328296 -0.56763124  1.9988927 ],[0.35552573],[ 0.86667365 -0.49887553  1.6264981 ]
[ 0.86667365 -0.49887553  1.6264981 ],[0.37086654],[ 0.89742345 -0.44117028  1.3079714 ]
[ 0.89742345 -0.44117028  1.3079714 ],[0.67012954],[ 0.9198801  -0.39219967  1.0776131 ]
[ 0.9198801  -0.39219967  1.0776131 ],[0.8623934],[ 0.9368164  -0.34982145  0.9128224 ]
[ 0.9368164  -0.34982145  0.9128224 ],[0.8780873],[ 0.94977754 -0.31292585  0.7821694 ]
[ 0.94977754 -0.31292585  0.7821694 ],[0.90842724],[ 0.9599185 -0.2802793  0.6837391]
[ 0.9599185 -0.2802793  0.6837391],[0.92640877],[ 0.9680505  -0.25075543  0.61249095]
[ 0.9680505  -0.25075543  0.61249095],[0.96417236],[ 0.9747923  -0.22311418  0.56905025]
[ 0.9747923  -0.22311418  0.56905025],[0.945487],[ 0.98049515 -0.19654323  0.5435377 ]
[ 0.98049515 -0.19654323  0.5435377 ],[0.8479314],[ 0.9853017  -0.17082325  0.52331996]
[ 0.9853017  -0.17082325  0.52331996],[0.56474066],[ 0.98911667 -0.14713335  0.47991362]
[ 0.98911667 -0.14713335  0.47991362],[0.41179347],[ 0.9920596  -0.12576887  0.43133262]
[ 0.9920596  -0.12576887  0.43133262],[0.2964282],[ 0.99427783 -0.10682509  0.3814702 ]
[ 0.99427783 -0.10682509  0.3814702 ],[0.28026295],[ 0.9959653  -0.08973889  0.34339082]
[ 0.9959653  -0.08973889  0.34339082],[0.14130974],[ 0.99718916 -0.07492534  0.2972831 ]
[ 0.99718916 -0.07492534  0.2972831 ],[0.12554622],[ 0.99807864 -0.06195986  0.25992104]
[ 0.99807864 -0.06195986  0.25992104],[-0.02899051],[ 0.9986719  -0.05152162  0.20910257]
[ 0.9986719  -0.05152162  0.20910257],[0.15818262],[ 0.99912506 -0.0418228   0.19418874]
[ 0.99912506 -0.0418228   0.19418874],[-0.20740557],[ 0.9993788  -0.03524216  0.13171081]
[ 0.9993788  -0.03524216  0.13171081],[0.32415056],[ 0.9996204  -0.02755089  0.15390179]
[ 0.9996204  -0.02755089  0.15390179],[-0.47242355],[ 0.99970144 -0.02443318  0.06237508]
[ 0.99970144 -0.02443318  0.06237508],[0.54860353],[ 0.99983585 -0.01811759  0.12634072]
[ 0.99983585 -0.01811759  0.12634072],[-0.64073277],[ 0.9998506  -0.01728559  0.01664262]
[ 0.9998506  -0.01728559  0.01664262],[0.66756725],[ 0.99992687 -0.01209548  0.10381351]
[ 0.99992687 -0.01209548  0.10381351],[-0.7041321],[ 0.9999201  -0.01263933 -0.01087791]
[ 0.9999201  -0.01263933 -0.01087791],[0.7103052],[ 0.9999653  -0.00833016  0.08618838]
[ 0.9999653  -0.00833016  0.08618838],[-0.71047854],[ 0.9999533  -0.00966165 -0.02663102]
[ 0.9999533  -0.00966165 -0.02663102],[0.7149675],[ 0.99998206 -0.00599337  0.07336786]
[ 0.99998206 -0.00599337  0.07336786],[-0.69391453],[ 0.99996996 -0.00775405 -0.03521435]
[ 0.99996996 -0.00775405 -0.03521435],[0.7008269],[ 0.9999896  -0.0045494   0.06409415]
[ 0.9999896  -0.0045494   0.06409415],[-0.6683707],[ 0.9999787  -0.00652805 -0.03957352]
[ 0.9999787  -0.00652805 -0.03957352],[0.67946744],[ 0.9999933  -0.00365556  0.05745056]
[ 0.9999933  -0.00365556  0.05745056],[-0.6420922],[ 0.99998355 -0.00573578 -0.04160494]
[ 0.99998355 -0.00573578 -0.04160494],[0.6571245],[ 0.9999952  -0.00310271  0.0526619 ]
[ 0.9999952  -0.00310271  0.0526619 ],[-0.61786294],[ 0.99998635 -0.00521992 -0.04234457]
[ 0.99998635 -0.00521992 -0.04234457],[0.63638306],[ 0.9999962  -0.00276005  0.04919794]
[ 0.9999962  -0.00276005  0.04919794],[-0.5969751],[ 0.9999881  -0.00488095 -0.04241836]
[ 0.9999881  -0.00488095 -0.04241836],[0.61833286],[ 0.9999968  -0.00254742  0.04667086]
[ 0.9999968  -0.00254742  0.04667086],[-0.57952166],[ 0.99998915 -0.00465581 -0.04216796]
[ 0.99998915 -0.00465581 -0.04216796],[0.6031141],[ 0.9999971  -0.00241546  0.04480731]
[ 0.9999971  -0.00241546  0.04480731],[-0.56517136],[ 0.99998987 -0.00450444 -0.04177999]
[ 0.99998987 -0.00450444 -0.04177999],[0.5905051],[ 0.99999726 -0.00233358  0.04341745]
[ 0.99999726 -0.00233358  0.04341745],[-0.55347896],[ 0.9999903  -0.0044013  -0.04135458]
[ 0.9999903  -0.0044013  -0.04135458],[0.5800731],[ 0.9999974  -0.00228354  0.04235541]
[ 0.9999974  -0.00228354  0.04235541],[-0.54399824],[ 0.99999064 -0.00433138 -0.04095699]
[ 0.99999064 -0.00433138 -0.04095699],[0.57177114],[ 0.99999744 -0.00225338  0.04156015]
[ 0.99999744 -0.00225338  0.04156015],[-0.53647375],[ 0.9999908  -0.00428342 -0.04060095]
[ 0.9999908  -0.00428342 -0.04060095],[0.5651541],[ 0.9999975  -0.00223545  0.0409596 ]
[ 0.9999975  -0.00223545  0.0409596 ],[-0.5305011],[ 0.99999094 -0.00425005 -0.04029216]
[ 0.99999094 -0.00425005 -0.04029216],[0.55987334],[ 0.9999975  -0.00222499  0.04050131]
[ 0.9999975  -0.00222499  0.04050131],[-0.5257497],[ 0.99999106 -0.00422648 -0.04002989]
[ 0.99999106 -0.00422648 -0.04002989],[0.5556545],[ 0.99999756 -0.00221907  0.04014843]
[ 0.7487227  -0.66288334  0.9499862 ],[1.8580756],[ 0.7724626  -0.63506025  0.731535  ]
[ 0.7724626  -0.63506025  0.731535  ],[1.896687],[ 0.7893177  -0.61398494  0.53974295]
[ 0.7893177  -0.61398494  0.53974295],[1.9258189],[ 0.8004846  -0.5993533   0.36812705]
[ 0.8004846  -0.5993533   0.36812705],[1.9454799],[ 0.8067464  -0.59089786  0.21043403]
[ 0.8067464  -0.59089786  0.21043403],[1.9571958],[ 0.80854017 -0.58844095  0.06084002]
[ 0.80854017 -0.58844095  0.06084002],[1.9667196],[ 0.8060177  -0.5918914  -0.08548277]
[ 0.8060177  -0.5918914  -0.08548277],[1.96767],[ 0.79903007 -0.6012911  -0.23425083]
[ 0.79903007 -0.6012911  -0.23425083],[1.9643393],[ 0.7871362  -0.61677927 -0.3905683 ]
[ 0.7871362  -0.61677927 -0.3905683 ],[1.9534891],[ 0.7695559  -0.6385794  -0.56012934]
[ 0.7695559  -0.6385794  -0.56012934],[1.9171329],[ 0.74502397 -0.6670377  -0.751494  ]
[ 0.74502397 -0.6670377  -0.751494  ],[1.7992482],[ 0.71139175 -0.7027957  -0.981885  ]
[ 0.71139175 -0.7027957  -0.981885  ],[1.3939753],[ 0.6642442 -0.7475157 -1.2998855]
[ 0.6642442 -0.7475157 -1.2998855],[0.07670379],[ 0.59239745 -0.8056459  -1.8490167 ]
[ 0.59239745 -0.8056459  -1.8490167 ],[-1.2543358],[ 0.48114586 -0.87664056 -2.6414015 ]
[ 0.48114586 -0.87664056 -2.6414015 ],[-0.60827947],[ 0.32636473 -0.9452439  -3.3901238 ]
[ 0.32636473 -0.9452439  -3.3901238 ],[0.3779328],[ 0.12996809 -0.9915182  -4.042367  ]
[ 0.12996809 -0.9915182  -4.042367  ],[1.0610886],[-0.10083365 -0.9949033  -4.626842  ]
[-0.10083365 -0.9949033  -4.626842  ],[0.7395773],[-0.35611728 -0.93444127 -5.262083  ]
[-0.35611728 -0.93444127 -5.262083  ],[-0.18159962],[-0.6159704 -0.7877693 -5.990154 ]
[-0.6159704 -0.7877693 -5.990154 ],[-0.89704823],[-0.8411434 -0.5408121 -6.715538 ]
[-0.8411434 -0.5408121 -6.715538 ],[-1.1867553],[-0.97876596 -0.20498094 -7.2991605 ]
[-0.97876596 -0.20498094 -7.2991605 ],[-1.5807288],[-0.98418987  0.17711668 -7.690006  ]
[-0.98418987  0.17711668 -7.690006  ],[-1.4674767],[-0.8435588  0.5370369 -7.7772894]
[-0.8435588  0.5370369 -7.7772894],[1.4066021],[-0.60175747  0.7986789  -7.163522  ]
[-0.60175747  0.7986789  -7.163522  ],[1.8156805],[-0.32507566  0.945688   -6.2921605 ]
[-0.32507566  0.945688   -6.2921605 ],[0.31120396],[-0.05425438  0.99852717 -5.536214  ]
[-0.05425438  0.99852717 -5.536214  ],[-0.8116096],[ 0.19000964  0.9817822  -4.90906   ]
[ 0.19000964  0.9817822  -4.90906   ],[-1.4030622],[ 0.39891297  0.9169888  -4.3831825 ]
[ 0.39891297  0.9169888  -4.3831825 ],[-1.0051405],[ 0.5668208   0.82384115 -3.846212  ]
[ 0.5668208   0.82384115 -3.846212  ],[-0.1129812],[ 0.6924689  0.7214477 -3.2452784]
[ 0.6924689  0.7214477 -3.2452784],[0.08136511],[ 0.7830191   0.62199765 -2.6919878 ]
[ 0.7830191   0.62199765 -2.6919878 ],[0.20359445],[ 0.84643406  0.5324936  -2.1949503 ]
[ 0.84643406  0.5324936  -2.1949503 ],[0.17732596],[ 0.89016247  0.4556433  -1.7689812 ]
[ 0.89016247  0.4556433  -1.7689812 ],[0.03637648],[ 0.9202783  0.3912644 -1.4217923]
[ 0.9202783  0.3912644 -1.4217923],[-0.07667768],[ 0.9410711  0.3382088 -1.1398456]
[ 0.9410711  0.3382088 -1.1398456],[-0.53058743],[ 0.9562995   0.29238895 -0.96577716]
[ 0.9562995   0.29238895 -0.96577716],[-0.60805964],[ 0.9677038  0.2520899 -0.8376944]
[ 0.9677038  0.2520899 -0.8376944],[-0.6676028],[ 0.97646135  0.21569245 -0.7487674 ]
[ 0.97646135  0.21569245 -0.7487674 ],[-0.42436123],[ 0.98296046  0.18381709 -0.6506522 ]
[ 0.98296046  0.18381709 -0.6506522 ],[-0.45728934],[ 0.98788786  0.15516964 -0.5813828 ]
[ 0.98788786  0.15516964 -0.5813828 ],[-0.21691489],[ 0.99144197  0.13054833 -0.49754283]
[ 0.99144197  0.13054833 -0.49754283],[-0.34289026],[ 0.99413383  0.10815679 -0.45106512]
[ 0.99413383  0.10815679 -0.45106512],[-0.02063131],[ 0.9959782   0.08959635 -0.37304223]
[ 0.9959782   0.08959635 -0.37304223],[-0.2583282],[ 0.997374    0.07242349 -0.34459418]
[ 0.997374    0.07242349 -0.34459418],[0.15606809],[ 0.9982515   0.05910916 -0.26686636]
[ 0.9982515   0.05910916 -0.26686636],[-0.28474915],[ 0.9989476   0.04586519 -0.26524687]
[ 0.9989476   0.04586519 -0.26524687],[0.33617902],[ 0.99932075  0.03685189 -0.18042111]
[ 0.99932075  0.03685189 -0.18042111],[-0.29369295],[ 0.99963504  0.02701514 -0.19683614]
[ 0.99963504  0.02701514 -0.19683614],[0.5054827],[ 0.9997584   0.02197904 -0.10075238]
[ 0.9997584   0.02197904 -0.10075238],[-0.32869554],[ 0.99988294  0.01530159 -0.13357243]
[ 0.99988294  0.01530159 -0.13357243],[0.44355702],[ 0.99992156  0.01252372 -0.05556269]
[ 0.99992156  0.01252372 -0.05556269],[-0.27826893],[ 0.999967    0.00812845 -0.08791023]
[ 0.999967    0.00812845 -0.08791023],[0.36393356],[ 0.9999771   0.00676729 -0.02722386]
[ 0.9999771   0.00676729 -0.02722386],[-0.26274514],[ 0.9999932   0.00368933 -0.06156017]
[ 0.9999932   0.00368933 -0.06156017],[0.33157253],[ 0.99999475  0.00323647 -0.00905729]
[ 0.99999475  0.00323647 -0.00905729],[-0.26647627],[ 9.9999958e-01  9.0640452e-04 -4.6601377e-02]
[ 9.9999958e-01  9.0640452e-04 -4.6601377e-02],[0.3281691],[0.9999994  0.00107159 0.00330379]
[0.9999994  0.00107159 0.00330379],[-0.28344035],[ 9.9999964e-01 -8.4883405e-04 -3.8408566e-02]
[ 9.9999964e-01 -8.4883405e-04 -3.8408566e-02],[0.33907986],[ 9.9999994e-01 -2.5799480e-04  1.1816787e-02]
[ 9.9999994e-01 -2.5799480e-04  1.1816787e-02],[-0.30488467],[ 0.9999981  -0.00196346 -0.03410941]
[ 0.9999981  -0.00196346 -0.03410941],[0.35641694],[ 0.9999994  -0.00106944  0.01788053]
[ 0.9999994  -0.00106944  0.01788053],[-0.32832098],[ 0.9999964  -0.00267792 -0.03216969]
[ 0.9999964  -0.00267792 -0.03216969],[0.37686586],[ 0.9999988  -0.00156034  0.02235175]
[ 0.9999988  -0.00156034  0.02235175],[-0.3520224],[ 0.99999505 -0.00314142 -0.03162187]
[ 0.6051076 -0.7961437  0.6718927],[1.9527721],[ 0.61964166 -0.78488487  0.36770073]
[ 0.61964166 -0.78488487  0.36770073],[1.9823055],[ 0.6226347  -0.7825126   0.07638293]
[ 0.6226347  -0.7825126   0.07638293],[1.989393],[ 0.6143016  -0.7890713  -0.21209258]
[ 0.6143016  -0.7890713  -0.21209258],[1.9866321],[ 0.5941476  -0.80435604 -0.5059013 ]
[ 0.5941476  -0.80435604 -0.5059013 ],[1.9465499],[ 0.5607954  -0.8279544  -0.81718576]
[ 0.5607954  -0.8279544  -0.81718576],[1.7182524],[ 0.5109809 -0.8595921 -1.1804137]
[ 0.5109809 -0.8595921 -1.1804137],[0.48989868],[ 0.43383458 -0.9009925  -1.7516229 ]
[ 0.43383458 -0.9009925  -1.7516229 ],[-1.3752173],[ 0.31177625 -0.95015556 -2.6336498 ]
[ 0.31177625 -0.95015556 -2.6336498 ],[-1.002407],[ 0.14175147 -0.98990226 -3.4966276 ]
[ 0.14175147 -0.98990226 -3.4966276 ],[0.12663794],[-0.06871821 -0.99763614 -4.2200584 ]
[-0.06871821 -0.99763614 -4.2200584 ],[0.7957752],[-0.3062187  -0.95196116 -4.8489194 ]
[-0.3062187  -0.95196116 -4.8489194 ],[0.15186024],[-0.5548844 -0.8319275 -5.5401115]
[-0.5548844 -0.8319275 -5.5401115],[-0.7237718],[-0.7844787  -0.62015575 -6.2726226 ]
[-0.7844787  -0.62015575 -6.2726226 ],[-1.125238],[-0.94809204 -0.31799597 -6.906525  ]
[-0.94809204 -0.31799597 -6.906525  ],[-1.3919114],[-0.99902886  0.0440612  -7.353809  ]
[-0.99902886  0.0440612  -7.353809  ],[-1.6103954],[-0.9121931  0.4097606 -7.562322 ]
[-0.9121931  0.4097606 -7.562322 ],[-0.3608886],[-0.7055139  0.7086961 -7.309135 ]
[-0.7055139  0.7086961 -7.309135 ],[1.7583637],[-0.44166628  0.8971794  -6.5138583 ]
[-0.44166628  0.8971794  -6.5138583 ],[0.50314],[-0.16837402  0.9857232  -5.765503  ]
[-0.16837402  0.9857232  -5.765503  ],[-0.70686996],[ 0.0873208   0.99618024 -5.1322412 ]
[ 0.0873208   0.99618024 -5.1322412 ],[-1.3662435],[ 0.31165498  0.9501953  -4.5900426 ]
[ 0.31165498  0.9501953  -4.5900426 ],[-1.3599302],[ 0.4977508  0.8673201 -4.0813856]
[ 0.4977508  0.8673201 -4.0813856],[-0.5196667],[ 0.6414952   0.76712704 -3.5088453 ]
[ 0.6414952   0.76712704 -3.5088453 ],[0.00437331],[ 0.7467007  0.6651602 -2.9328442]
[ 0.7467007  0.6651602 -2.9328442],[0.18454242],[ 0.8211383   0.57072926 -2.4062927 ]
[ 0.8211383   0.57072926 -2.4062927 ],[0.20004654],[ 0.87275344  0.48816133 -1.9482387 ]
[ 0.87275344  0.48816133 -1.9482387 ],[0.12896156],[ 0.90819585  0.4185454  -1.5627735 ]
[ 0.90819585  0.4185454  -1.5627735 ],[-0.07779622],[ 0.9327547   0.36051166 -1.2605338 ]
[ 0.9327547   0.36051166 -1.2605338 ],[-0.20289159],[ 0.9499292  0.3124653 -1.0205839]
[ 0.9499292  0.3124653 -1.0205839],[-0.760545],[ 0.963028    0.26940137 -0.9003166 ]
[ 0.963028    0.26940137 -0.9003166 ],[-0.55685294],[ 0.97282046  0.23156069 -0.78179353]
[ 0.97282046  0.23156069 -0.78179353],[-0.6005583],[ 0.98030996  0.19746502 -0.6982068 ]
[ 0.98030996  0.19746502 -0.6982068 ],[-0.3748523],[ 0.985845    0.16765897 -0.6063358 ]
[ 0.985845    0.16765897 -0.6063358 ],[-0.3937403],[ 0.99000955  0.14100048 -0.53965265]
[ 0.99000955  0.14100048 -0.53965265],[-0.20234251],[ 0.9930155   0.11798378 -0.46425366]
[ 0.9930155   0.11798378 -0.46425366],[-0.26548517],[ 0.9952526   0.0973255  -0.41558862]
[ 0.9952526   0.0973255  -0.41558862],[-0.0243541],[ 0.9967883   0.08008158 -0.3462476 ]
[ 0.9967883   0.08008158 -0.3462476 ],[-0.19589543],[ 0.9979277   0.06434441 -0.31557074]
[ 0.9979277   0.06434441 -0.31557074],[0.14317346],[ 0.9986433   0.0520735  -0.24583642]
[ 0.9986433   0.0520735  -0.24583642],[-0.23142636],[ 0.9991992   0.04001162 -0.24149525]
[ 0.9991992   0.04001162 -0.24149525],[0.3517728],[ 0.99948525  0.03208077 -0.15872061]
[ 0.99948525  0.03208077 -0.15872061],[-0.27678478],[ 0.9997291   0.02327528 -0.17617775]
[ 0.9997291   0.02327528 -0.17617775],[0.46637154],[ 0.99982256  0.01883799 -0.08876556]
[ 0.99982256  0.01883799 -0.08876556],[-0.2771604],[ 0.9999151   0.01302818 -0.11621113]
[ 0.9999151   0.01302818 -0.11621113],[0.38708448],[ 0.99994373  0.01060948 -0.04837732]
[ 0.99994373  0.01060948 -0.04837732],[-0.24606311],[ 0.9999773   0.00674315 -0.07732968]
[ 0.9999773   0.00674315 -0.07732968],[0.32760477],[ 0.9999844   0.00558659 -0.0231316 ]
[ 0.9999844   0.00558659 -0.0231316 ],[-0.24002743],[ 0.99999595  0.00283933 -0.05494577]
[ 0.99999595  0.00283933 -0.05494577],[0.3074336],[ 0.99999684  0.00250427 -0.00670124]
[ 0.99999684  0.00250427 -0.00670124],[-0.25018036],[ 9.9999994e-01  3.8676357e-04 -4.2350095e-02]
[ 9.9999994e-01  3.8676357e-04 -4.2350095e-02],[0.31026316],[9.999998e-01 6.107362e-04 4.479453e-03]
[9.999998e-01 6.107362e-04 4.479453e-03],[-0.26949632],[ 0.99999934 -0.00116361 -0.03548694]
[ 0.99999934 -0.00116361 -0.03548694],[0.32425833],[ 9.9999982e-01 -5.4965599e-04  1.2279098e-02]
[ 9.9999982e-01 -5.4965599e-04  1.2279098e-02],[-0.29269993],[ 0.9999977  -0.00215156 -0.03203813]
[ 0.9999977  -0.00215156 -0.03203813],[0.3438425],[ 0.9999992  -0.00125533  0.01792457]
[ 0.9999992  -0.00125533  0.01792457],[-0.31758428],[ 0.9999961  -0.00278806 -0.03065457]
[ 0.9999961  -0.00278806 -0.03065457],[0.36606526],[ 0.99999857 -0.00167985  0.02216418]
[ 0.99999857 -0.00167985  0.02216418],[-0.342574],[ 0.9999949  -0.00320394 -0.03048182]
[ 0.5573071   0.8303064  -0.34175393],[1.1257486],[0.53849256 0.84263027 0.4498382 ]
[0.53849256 0.84263027 0.4498382 ],[1.4262621],[0.4828091 0.8757256 1.2957501]
[0.4828091 0.8757256 1.2957501],[1.4562368],[0.38509485 0.922877   2.17098   ]
[0.38509485 0.922877   2.17098   ],[1.569232],[0.23807608 0.9712465  3.0985224 ]
[0.23807608 0.9712465  3.0985224 ],[1.4721386],[0.03798644 0.99927825 4.047778  ]
[0.03798644 0.99927825 4.047778  ],[1.5513623],[-0.21188317  0.977295    5.029941  ]
[-0.21188317  0.977295    5.029941  ],[1.374228],[-0.4898815   0.87178904  5.9690466 ]
[-0.4898815   0.87178904  5.9690466 ],[1.1595192],[-0.75246364  0.6586338   6.7968163 ]
[-0.75246364  0.6586338   6.7968163 ],[0.8507924],[-0.94002897  0.34109467  7.4184103 ]
[-0.94002897  0.34109467  7.4184103 ],[-0.6760522],[-0.99953306 -0.03055526  7.5728235 ]
[-0.99953306 -0.03055526  7.5728235 ],[-0.69447064],[-0.91994864 -0.39203888  7.445737  ]
[-0.91994864 -0.39203888  7.445737  ],[-1.0205921],[-0.7297926 -0.6836686  6.9986186]
[-0.7297926 -0.6836686  6.9986186],[-1.0359013],[-0.4807365 -0.8768651  6.330482 ]
[-0.4807365 -0.8768651  6.330482 ],[1.4057097],[-0.2058282  -0.97858816  5.88369   ]
