State,Action,NextState
[3.81098373 5.73772955],2.0,[4.08960113 5.57234811]
[4.08960113 5.57234811],1.9998322,[4.3527577  5.26313134]
[4.3527577  5.26313134],1.9966149,[4.59578788 4.86060359]
[4.59578788 4.86060359],1.9884572,[4.81648612 4.41396483]
[4.81648612 4.41396483],1.9301863,[5.01436375 3.95755268]
[5.01436375 3.95755268],1.4133258,[5.18703817 3.45348827]
[5.18703817 3.45348827],0.6226926,[5.33102828 2.87980233]
[5.33102828 2.87980233],1.4833913,[5.45559377 2.49130978]
[5.45559377 2.49130978],0.51790094,[5.55643213 2.01676706]
[5.55643213 2.01676706],1.6362545,[5.64462564 1.76387024]
[5.64462564 1.76387024],1.037487,[5.71824882 1.47246364]
[5.71824882 1.47246364],1.7021594,[5.78456212 1.32626592]
[5.78456212 1.32626592],1.2356229,[5.84220945 1.15294674]
[5.84220945 1.15294674],1.2527039,[5.89324624 1.0207357 ]
[5.89324624 1.0207357 ],0.8876443,[5.9366854 0.8687833]
[5.9366854 0.8687833],1.0276935,[5.97509698 0.76823146]
[5.97509698 0.76823146],0.76385164,[6.00786603 0.65538106]
[6.00786603 0.65538106],0.7021477,[6.03570666 0.55681256]
[6.03570666 0.55681256],0.662745,[6.05933187 0.47250416]
[6.05933187 0.47250416],0.6604364,[6.07958578 0.4050782 ]
[6.07958578 0.4050782 ],0.69633126,[6.09747983 0.35788102]
[6.09747983 0.35788102],0.6889703,[6.11361716 0.32274662]
[6.11361716 0.32274662],0.65856695,[6.12836536 0.29496414]
[6.12836536 0.29496414],0.6386981,[6.14212122 0.2751172 ]
[6.14212122 0.2751172 ],0.6051316,[6.1551432  0.26043942]
[6.1551432  0.26043942],0.56082916,[6.16758292 0.2487944 ]
[6.16758292 0.2487944 ],0.5018797,[6.17946129 0.23756754]
[6.17946129 0.23756754],0.42012453,[6.19060792 0.22293262]
[6.19060792 0.22293262],0.305485,[6.200579   0.19942148]
[6.200579   0.19942148],0.25485516,[6.20936727 0.17576545]
[6.20936727 0.17576545],0.24047327,[6.21719343 0.15652318]
[6.21719343 0.15652318],0.17035532,[6.22382435 0.13261849]
[6.22382435 0.13261849],0.2295425,[6.22995212 0.12255529]
[6.22995212 0.12255529],0.06698823,[6.23458699 0.09269748]
[6.23458699 0.09269748],0.30249333,[6.23966885 0.10163709]
[6.23966885 0.10163709],-0.10780048,[6.24231085 0.05283998]
[ 1.24155046 -0.46247352],1.9999537,[1.26891217 0.54723438]
[1.26891217 0.54723438],1.9804182,[1.3469312 1.5603806]
[1.3469312 1.5603806],1.9972963,[1.47649421 2.59126006]
[1.47649421 2.59126006],1.9999971,[1.65839057 3.63792727]
[1.65839057 3.63792727],2.0,[1.89264316 4.68505182]
[1.89264316 4.68505182],2.0,[2.17747024 5.69654146]
[2.17747024 5.69654146],2.0,[2.50810539 6.61270313]
[2.50810539 6.61270313],2.0,[2.87593901 7.35667236]
[2.87593901 7.35667236],2.0,[3.26861788 7.85357739]
[3.26861788 7.85357739],2.0,[3.66861788 8.        ]
[3.66861788 8.        ],-1.9326125,[4.03526212 7.33288478]
[4.03526212 7.33288478],-1.9999989,[4.35767976 6.44835285]
[4.35767976 6.44835285],-1.9999249,[4.62993243 5.44505348]
[4.62993243 5.44505348],-1.95347,[4.85016149 4.40458119]
[4.85016149 4.40458119],1.7417812,[5.04630925 3.9229551 ]
[5.04630925 3.9229551 ],0.648062,[5.21188879 3.31159084]
[5.21188879 3.31159084],1.3148966,[5.35441172 2.85045864]
[5.35441172 2.85045864],0.8750429,[5.47346425 2.38105047]
[5.47346425 2.38105047],1.1375184,[5.5738946  2.00860711]
[5.5738946  2.00860711],1.1028557,[5.65817279 1.68556369]
[5.65817279 1.68556369],1.4936683,[5.73171195 1.47078337]
[5.73171195 1.47078337],1.3852804,[5.79599287 1.28561837]
[5.79599287 1.28561837],1.3210363,[5.85262606 1.1326637 ]
[5.85262606 1.1326637 ],1.1029725,[5.90187982 0.98507527]
[5.90187982 0.98507527],0.96593,[5.94442309 0.85086539]
[5.94442309 0.85086539],0.95840645,[5.98169241 0.74538642]
[5.98169241 0.74538642],0.74293137,[6.01339824 0.63411656]
[6.01339824 0.63411656],0.6994977,[6.04035557 0.53914655]
[6.04035557 0.53914655],0.6587,[6.06323626 0.45761382]
[6.06323626 0.45761382],0.67210865,[6.08297602 0.3947952 ]
[6.08297602 0.3947952 ],0.7011156,[6.10051635 0.35080671]
[6.10051635 0.35080671],0.68394756,[6.11637424 0.31715777]
[6.11637424 0.31715777],0.6558809,[6.13092479 0.29101101]
[6.13092479 0.29101101],0.6332092,[6.14453668 0.27223773]
[6.14453668 0.27223773],0.5973673,[6.15744614 0.2581892 ]
[6.15744614 0.2581892 ],0.5519278,[6.16979225 0.24692229]
[6.16979225 0.24692229],0.48557758,[6.18153707 0.23489628]
[6.18153707 0.23489628],0.40959692,[6.19254861 0.22023085]
[6.19254861 0.22023085],0.2678151,[6.20217454 0.19251863]
[6.20217454 0.19251863],0.3078761,[6.21107496 0.17800841]
[6.21107496 0.17800841],0.09729719,[6.21800332 0.13856709]
[6.21800332 0.13856709],0.3820474,[6.22535443 0.14702232]
[6.22535443 0.14702232],-0.12742913,[6.22958238 0.08455896]
[6.22958238 0.08455896],0.46098638,[6.23525858 0.11352397]
[6.23525858 0.11352397],-0.07072532,[6.23860777 0.06698389]
[-1.78609415  0.47159833],-1.0322325,[-1.80689021 -0.41592116]
[-1.80689021 -0.41592116],-1.9999932,[-1.87914593 -1.44511443]
[-1.87914593 -1.44511443],-1.9999999,[-2.00213299 -2.45974122]
[-2.00213299 -2.45974122],-2.0,[-2.17418534 -3.44104701]
[-2.17418534 -3.44104701],-1.999999,[-2.39211583 -4.35860984]
[-2.39211583 -4.35860984],-1.9999431,[-2.65059299 -5.16954321]
[-2.65059299 -5.16954321],-1.9917986,[-2.94169018 -5.82194377]
[-2.94169018 -5.82194377],-1.9683608,[-3.25499659 -6.2661282 ]
[-3.25499659 -6.2661282 ],-1.9072515,[-3.57836385 -6.46734516]
[-3.57836385 -6.46734516],-1.8917,[-3.90005576 -6.43383817]
[-3.90005576 -6.43383817],-1.8886609,[-4.21011987 -6.20128233]
[-4.21011987 -6.20128233],-1.9947135,[-4.50227587 -5.84312004]
[-4.50227587 -5.84312004],-1.9484956,[-4.77237032 -5.40188889]
[-4.77237032 -5.40188889],-1.026595,[-5.01273166 -4.80722689]
[-5.01273166 -4.80722689],0.35422468,[-5.214615   -4.03766682]
[-5.214615   -4.03766682],-0.0701226,[-5.38415502 -3.39080032]
[-5.38415502 -3.39080032],-1.5007396,[-5.53559844 -3.02886844]
[-5.53559844 -3.02886844],-1.5437293,[-5.67312467 -2.7505245 ]
[-5.67312467 -2.7505245 ],-0.46830833,[-5.79267881 -2.39108288]
[-5.79267881 -2.39108288],0.18028641,[-5.89321558 -2.01073538]
[-5.89321558 -2.01073538],0.58168435,[-5.9751337  -1.63836241]
[-5.9751337  -1.63836241],0.41132784,[-6.04259677 -1.34926134]
[-6.04259677 -1.34926134],0.2387054,[-6.09933426 -1.13474983]
[-6.09933426 -1.13474983],0.27839446,[-6.14712815 -0.95587787]
[-6.14712815 -0.95587787],0.34659863,[-6.18723614 -0.80215974]
[-6.18723614 -0.80215974],0.43272257,[-6.22050613 -0.66539985]
[-6.22050613 -0.66539985],0.45637918,[-6.24800435 -0.54996437]
[-6.24800435 -0.54996437],0.46545887,[-6.27069261 -0.45376526]
[-6.27069261 -0.45376526],0.49175692,[-6.28922424 -0.37063245]
[-6.28922424 -0.37063245],0.50120544,[-6.30422328 -0.2999808 ]
[-6.30422328 -0.2999808 ],0.52357125,[-6.3160844  -0.23722243]
[-6.3160844  -0.23722243],0.5337796,[-6.32517567 -0.18182536]
[-6.32517567 -0.18182536],0.54967284,[-6.33171856 -0.13085795]
[-6.33171856 -0.13085795],0.557709,[-6.33589793 -0.08358725]
[-2.68878202 -0.6468067 ],-2.0,[-2.75252841 -1.27492768]
[-2.75252841 -1.27492768],-2.0,[-2.8454994  -1.85941975]
[-2.8454994  -1.85941975],-2.0,[-2.96441235 -2.37825903]
[-2.96441235 -2.37825903],-2.0,[-3.10493485 -2.81045008]
[-3.10493485 -2.81045008],-2.0,[-3.26183171 -3.13793727]
[-3.26183171 -3.13793727],-2.0,[-3.42923047 -3.34797511]
[-3.42923047 -3.34797511],-1.9999996,[-3.60099093 -3.43520915]
[-3.60099093 -3.43520915],-1.9999994,[-3.77112355 -3.40265242]
[-3.77112355 -3.40265242],-1.9999994,[-3.93417745 -3.2610781 ]
[-3.93417745 -3.2610781 ],-1.9999994,[-4.08552497 -3.02695036]
[-4.08552497 -3.02695036],-1.9999993,[-4.22150232 -2.71954694]
[-4.22150232 -2.71954694],-1.987173,[-4.33931164 -2.35618647]
[-4.33931164 -2.35618647],1.9998155,[-4.40720197 -1.35780656]
[-4.40720197 -1.35780656],2.0,[-4.42432514 -0.34246347]
[-4.42432514 -0.34246347],2.0,[-4.39049348  0.67663332]
[-4.39049348  0.67663332],2.0,[-4.30608791  1.68811141]
[-4.30608791  1.68811141],2.0,[-4.17223525  2.67705314]
[-4.17223525  2.67705314],2.0,[-3.99122148  3.62027536]
[-3.99122148  3.62027536],2.0,[-3.76704389  4.4835519 ]
[-3.76704389  4.4835519 ],2.0,[-3.50591142  5.22264926]
[-3.50591142  5.22264926],2.0,[-3.21641723  5.78988391]
[-3.21641723  5.78988391],2.0,[-2.90911973  6.14594999]
[-2.90911973  6.14594999],2.0,[-2.59546165  6.27316152]
[-2.59546165  6.27316152],2.0,[-2.28628051  6.18362284]
[-2.28628051  6.18362284],1.5366302,[-1.99387873  5.84803557]
[-1.99387873  5.84803557],-0.3207562,[-1.73807616  5.11605135]
[-1.73807616  5.11605135],1.8961496,[-1.50502902  4.66094281]
[-1.50502902  4.66094281],1.4518938,[-1.29851161  4.13034829]
[-1.29851161  4.13034829],0.5472803,[-1.12400805  3.49007111]
[-1.12400805  3.49007111],1.3273487,[-0.97336836  3.01279383]
[-0.97336836  3.01279383],0.8214469,[-0.84757226  2.51592199]
[-0.84757226  2.51592199],1.2086458,[-0.74082417  2.13496192]
[-0.74082417  2.13496192],0.9524996,[-0.65224094  1.77166464]
[-0.65224094  1.77166464],1.495754,[-0.57520088  1.54080109]
[-0.57520088  1.54080109],1.4124076,[-0.50796789  1.34465972]
[-0.50796789  1.34465972],1.3511975,[-0.44884103  1.18253729]
[-0.44884103  1.18253729],1.1647296,[-0.39725076  1.03180549]
[-0.39725076  1.03180549],1.0426288,[-0.35234894  0.89803632]
[-0.35234894  0.89803632],0.90548444,[-0.31359737  0.77503144]
[-0.31359737  0.77503144],0.8565798,[-0.27998954  0.6721565 ]
[-0.27998954  0.6721565 ],0.7092972,[-0.25142495  0.57129188]
[-0.25142495  0.57129188],0.66416216,[-0.22720855  0.48432793]
[-0.22720855  0.48432793],0.6546643,[-0.20652937  0.41358355]
[-0.20652937  0.41358355],0.6942177,[-0.18833347  0.363918  ]
[-0.18833347  0.363918  ],0.69362164,[-0.17195624  0.32754467]
[-0.17195624  0.32754467],0.6610799,[-0.15703753  0.29837411]
[-0.15703753  0.29837411],0.643538,[-0.14315703  0.27761014]
[-0.14315703  0.27761014],0.61188936,[-0.13003742  0.26239213]
[-0.13003742  0.26239213],0.56854725,[-0.11751638  0.25042078]
[-0.11751638  0.25042078],0.5148611,[-0.10553061  0.23971539]
[-0.10553061  0.23971539],0.43024087,[-0.09426809  0.22525038]
[-0.09426809  0.22525038],0.33083415,[-0.08405414  0.2042791 ]
[-0.08405414  0.2042791 ],0.23572898,[-0.07522054  0.17667205]
[-0.07522054  0.17667205],0.3022511,[-0.06693816  0.1656475 ]
[-0.06693816  0.1656475 ],0.045473576,[-0.06082304  0.1223024 ]
[-0.06082304  0.1223024 ],0.40109706,[-0.05397915  0.1368778 ]
[-0.05397915  0.1368778 ],-0.16029859,[-0.05036073  0.07236831]
[-0.05036073  0.07236831],0.46360278,[-0.04515303  0.10415414]
[-0.04515303  0.10415414],-0.05733955,[-0.04206803  0.06169994]
[-2.71925536 -0.92651748],-2.0,[-2.79595224 -1.5339376 ]
[-2.79595224 -1.5339376 ],-2.0,[-2.90035409 -2.08803706]
[-2.90035409 -2.08803706],-2.0,[-3.0287149  -2.56721619]
[-3.0287149  -2.56721619],-2.0,[-3.17629964 -2.95169484]
[-3.17629964 -2.95169484],-2.0,[-3.33758314 -3.22566982]
[-3.33758314 -3.22566982],-2.0,[-3.50656395 -3.37961621]
[-3.50656395 -3.37961621],-1.9999994,[-3.67716016 -3.41192426]
[-3.67716016 -3.41192426],-1.9999995,[-3.84361903 -3.32917732]
[-3.84361903 -3.32917732],-1.9999994,[-4.00086165 -3.14485257]
[-4.00086165 -3.14485257],-1.9999995,[-4.14470308 -2.87682842]
[-4.14470308 -2.87682842],-1.9999899,[-4.27192639 -2.54446629]
[-4.27192639 -2.54446629],1.4576888,[-4.35429624 -1.64739707]
[-4.35429624 -1.64739707],2.0,[-4.38654483 -0.64497182]
[-4.38654483 -0.64497182],2.0,[-4.36826664  0.36556381]
[-4.36826664  0.36556381],2.0,[-4.29968701  1.37159275]
[-4.29968701  1.37159275],2.0,[-4.18175585  2.35862308]
[-4.18175585  2.35862308],2.0,[-4.01648144  3.3054882 ]
[-4.01648144  3.3054882 ],2.0,[-3.80742682  4.18109236]
[-3.80742682  4.18109236],2.0,[-3.56020788  4.94437887]
[-3.56020788  4.94437887],2.0,[-3.28274535  5.5492506 ]
[-3.28274535  5.5492506 ],2.0,[-2.98500715  5.95476393]
[-2.98500715  5.95476393],2.0,[-2.67811695  6.13780413]
[-2.67811695  6.13780413],2.0,[-2.37299149  6.10250926]
[-2.37299149  6.10250926],1.9818969,[-2.07906918  5.87844605]
[-2.07906918  5.87844605],1.4115324,[-1.80731988  5.43498614]
[-1.80731988  5.43498614],0.9506421,[-1.5648967   4.84846361]
[-1.5648967   4.84846361],1.2105374,[-1.35089383  4.28005727]
[-1.35089383  4.28005727],0.74281764,[-1.16791679  3.65954088]
[-1.16791679  3.65954088],1.0994768,[-1.01119126  3.13451053]
[-1.01119126  3.13451053],0.9877629,[-0.87883744  2.64707634]
[-0.87883744  2.64707634],1.0707674,[-0.76732778  2.23019323]
[-0.76732778  2.23019323],1.0132234,[-0.67425198  1.86151598]
[-0.67425198  1.86151598],1.3686318,[-0.59432319  1.59857589]
[-0.59432319  1.59857589],1.4229746,[-0.52472014  1.39206098]
[-0.52472014  1.39206098],1.3685207,[-0.46363959  1.22161098]
[-0.46363959  1.22161098],1.240521,[-0.41002538  1.07228431]
[-0.41002538  1.07228431],1.0693178,[-0.36334     0.93370753]
[-0.36334     0.93370753],0.89012766,[-0.3233061   0.80067806]
[-0.3233061   0.80067806],0.93815136,[-0.28814993  0.70312344]
[-0.28814993  0.70312344],0.716295,[-0.25827825  0.5974335 ]
[-0.25827825  0.5974335 ],0.6664767,[-0.23298611  0.50584279]
[-0.23298611  0.50584279],0.644835,[-0.21151586  0.42940506]
[-0.21151586  0.42940506],0.68682003,[-0.19276729  0.3749714 ]
[-0.19276729  0.3749714 ],0.6987798,[-0.17596196  0.33610663]
[-0.17596196  0.33610663],0.6700232,[-0.16069602  0.30531862]
[-0.16069602  0.30531862],0.64830685,[-0.14656799  0.28256067]
[-0.14656799  0.28256067],0.6200447,[-0.13326626  0.26603454]
[-0.13326626  0.26603454],0.57947254,[-0.1206012   0.25330131]
[-0.1206012   0.25330131],0.53046656,[-0.10846922  0.2426395 ]
[-0.10846922  0.2426395 ],0.44972754,[-0.09702392  0.22890614]
[-0.09702392  0.22890614],0.37357283,[-0.0864095   0.21228824]
[-0.0864095   0.21228824],0.20020342,[-0.07752989  0.17759225]
[-0.07752989  0.17759225],0.38418937,[-0.06867332  0.17713147]
[-0.06867332  0.17713147],-0.090455055,[-0.06306838  0.11209869]
[-0.06306838  0.11209869],0.4812956,[-0.05621723  0.1370231 ]
[-0.05621723  0.1370231 ],-0.028416395,[-0.05168623  0.09061992]
[-0.05168623  0.09061992],0.4154141,[-0.045977    0.11418462]
[-0.045977    0.11418462],-0.20307136,[-0.04351434  0.04925331]
[-2.62005969 -0.57391433],-2.0,[-2.68243828 -1.24757174]
[-2.68243828 -1.24757174],-2.0,[-2.7764365  -1.87996441]
[-2.7764365  -1.87996441],-2.0,[-2.89882579 -2.44778577]
[-2.89882579 -2.44778577],-2.0,[-3.04522968 -2.92807773]
[-3.04522968 -2.92807773],-2.0,[-3.21024158 -3.30023816]
[-3.21024158 -3.30023816],-2.0,[-3.38768118 -3.54879189]
[-3.38768118 -3.54879189],-1.9999998,[-3.57098531 -3.66608271]
[-3.57098531 -3.66608271],-1.9999992,[-3.75367749 -3.65384358]
[-3.75367749 -3.65384358],-1.9999994,[-3.9298231 -3.5229122]
[-3.9298231 -3.5229122],-1.9999994,[-4.09437721 -3.29108211]
[-4.09437721 -3.29108211],-1.9999996,[-4.24336761 -2.979808  ]
[-4.24336761 -2.979808  ],-1.9999847,[-4.37390748 -2.61079741]
[-4.37390748 -2.61079741],1.6286383,[-4.45686031 -1.65905668]
[-4.45686031 -1.65905668],2.0,[-4.48853078 -0.63340933]
[-4.48853078 -0.63340933],2.0,[-4.46863694  0.39787683]
[-4.46863694  0.39787683],2.0,[-4.39735162  1.42570628]
[-4.39735162  1.42570628],2.0,[-4.27541188  2.43879489]
[-4.27541188  2.43879489],2.0,[-4.10449582  3.41832121]
[-4.10449582  3.41832121],2.0,[-3.88779777  4.33396107]
[-3.88779777  4.33396107],2.0,[-3.63064257  5.14310395]
[-3.63064257  5.14310395],2.0,[-3.34087034  5.79544449]
[-3.34087034  5.79544449],2.0,[-3.02867457  6.24391551]
[-3.02867457  6.24391551],2.0,[-2.70570423  6.4594068 ]
[-2.70570423  6.4594068 ],2.0,[-2.38356698  6.44274486]
[-2.38356698  6.44274486],0.071854115,[-2.08667167  5.9379062 ]
[-2.08667167  5.9379062 ],0.9144826,[-1.81553754  5.42268265]
[-1.81553754  5.42268265],1.2529154,[-1.57138905  4.88296991]
[-1.57138905  4.88296991],1.020041,[-1.35709024  4.28597619]
[-1.35709024  4.28597619],0.91137433,[-1.17260305  3.68974362]
[-1.17260305  3.68974362],0.92803764,[-1.01572171  3.13762697]
[-1.01572171  3.13762697],1.1465499,[-0.88211102  2.67221363]
[-0.88211102  2.67221363],0.9126041,[-0.7706089   2.23004259]
[-0.7706089   2.23004259],1.1695194,[-0.67645683  1.88304132]
[-0.67645683  1.88304132],1.2071047,[-0.59672775  1.59458151]
[-0.59672775  1.59458151],1.5296187,[-0.52659924  1.40257026]
[-0.52659924  1.40257026],1.3066232,[-0.46551841  1.22161657]
[-0.46551841  1.22161657],1.3127885,[-0.4114249   1.08187027]
[-0.4114249   1.08187027],0.98671794,[-0.36492784  0.92994116]
[-0.36492784  0.92994116],0.98857284,[-0.32439956  0.81056567]
[-0.32439956  0.81056567],0.90856695,[-0.28900976  0.70779592]
[-0.28900976  0.70779592],0.70232797,[-0.25904012  0.59939272]
[-0.25904012  0.59939272],0.6701846,[-0.23364983  0.5078058 ]
[-0.23364983  0.5078058 ],0.6457133,[-0.21209906  0.43101551]
[-0.21209906  0.43101551],0.6868608,[-0.19329104  0.37616034]
[-0.19329104  0.37616034],0.6997509,[-0.17643826  0.33705571]
[-0.17643826  0.33705571],0.67131233,[-0.16113279  0.30610938]
[-0.16113279  0.30610938],0.6490195,[-0.14697604  0.28313498]
[-0.14697604  0.28313498],0.6210835,[-0.13365294  0.26646192]
[-0.13365294  0.26646192],0.58081436,[-0.12097082  0.25364254]
[-0.12097082  0.25364254],0.5322175,[-0.10882241  0.24296817]
[-0.10882241  0.24296817],0.45218992,[-0.09735536  0.22934085]
[-0.09735536  0.22934085],0.37875962,[-0.08669269  0.21325356]
[-0.08669269  0.21325356],0.19559526,[-0.07780995  0.17765474]
[-0.07780995  0.17765474],0.3928082,[-0.06889608  0.17827738]
[-0.06889608  0.17827738],-0.10116398,[-0.0633225   0.11147159]
[-0.0633225   0.11147159],0.48490357,[-0.05648515  0.13674698]
[-0.05648515  0.13674698],-0.007976413,[-0.05182469  0.09320918]
[-0.05182469  0.09320918],0.3962872,[-0.04613464  0.11380114]
[-0.04613464  0.11380114],-0.18587744,[-0.04356809  0.05133082]
[0.42880669 0.31414472],-1.9999999,[0.44510589 0.32598411]
[0.44510589 0.32598411],-1.9999999,[0.46255085 0.34889922]
[0.46255085 0.34889922],-1.9999999,[0.48172953 0.38357351]
[0.48172953 0.38357351],-2.0,[0.50328243 0.43105794]
[0.50328243 0.43105794],-2.0,[0.52792171 0.4927856 ]
[0.52792171 0.4927856 ],-2.0,[0.5564512  0.57058991]
[0.5564512  0.57058991],-2.0,[0.5897873 0.666722 ]
[0.5897873 0.666722 ],-2.0,[0.62898031 0.78386021]
[0.62898031 0.78386021],-2.0,[0.67523534 0.92510059]
[0.67523534 0.92510059],-2.0,[0.72993091 1.09391137]
[0.72993091 1.09391137],-2.0,[0.79463216 1.29402498]
[0.79463216 1.29402498],-2.0,[0.87109363 1.52922945]
[0.87109363 1.52922945],-1.9999999,[0.96124387 1.80300473]
[0.96124387 1.80300473],-1.9999995,[1.06714052 2.11793305]
[1.06714052 2.11793305],-1.9999896,[1.19088065 2.47480261]
[1.19088065 2.47480261],-1.9969686,[1.33446961 2.87177925]
[1.33446961 2.87177925],0.9799504,[1.52186588 3.74792524]
[1.52186588 3.74792524],1.9997168,[1.76171513 4.79698511]
[1.76171513 4.79698511],2.0,[2.05338302 5.83335784]
[2.05338302 5.83335784],2.0,[2.39326832 6.79770594]
[2.39326832 6.79770594],2.0,[2.77366906 7.60801474]
[2.77366906 7.60801474],2.0,[3.17366906 8.        ]
[3.17366906 8.        ],2.0,[3.57366906 8.        ]
[3.57366906 8.        ],1.1043434,[3.96624824 7.85158355]
[3.96624824 7.85158355],-2.0,[4.31629064 7.00084803]
[4.31629064 7.00084803],-1.9999999,[4.61673654 6.00891803]
[4.61673654 6.00891803],-1.9999845,[4.86485398 4.96234876]
[4.86485398 4.96234876],-1.9952571,[5.060942  3.9217604]
[5.060942  3.9217604],-0.07181132,[5.22124639 3.20608778]
[5.22124639 3.20608778],1.7782238,[5.36213864 2.81784505]
[5.36213864 2.81784505],0.9339676,[5.48017683 2.36076373]
[5.48017683 2.36076373],1.0763104,[5.57930801 1.98262364]
[5.57930801 1.98262364],1.1878555,[5.66307892 1.67541819]
[5.66307892 1.67541819],1.4473994,[5.73591326 1.45668679]
[5.73591326 1.45668679],1.3980742,[5.79971966 1.27612818]
[5.79971966 1.27612818],1.3017571,[5.85585736 1.12275394]
[5.85585736 1.12275394],1.1091499,[5.90477216 0.97829605]
[5.90477216 0.97829605],0.93465185,[5.94684262 0.84140906]
[5.94684262 0.84140906],0.9790325,[5.98387943 0.74073625]
[5.98387943 0.74073625],0.7209852,[6.01526649 0.62774126]
[6.01526649 0.62774126],0.6957059,[6.04194416 0.53355334]
[6.04194416 0.53355334],0.6552253,[6.06457697 0.45265612]
[6.06457697 0.45265612],0.67559934,[6.08414409 0.39134255]
[6.08414409 0.39134255],0.7024379,[6.10156465 0.34841106]
[6.10156465 0.34841106],0.68208575,[6.11732745 0.31525606]
[6.11732745 0.31525606],0.6548648,[6.13181055 0.28966192]
[6.13181055 0.28966192],0.63125825,[6.14537318 0.27125267]
[6.14537318 0.27125267],0.59464693,[6.15824405 0.25741747]
[6.15824405 0.25741747],0.54882336,[6.17055798 0.24627864]
[6.17055798 0.24627864],0.47989368,[6.18225652 0.23397067]
[6.18225652 0.23397067],0.4059496,[6.19322127 0.21929497]
[6.19322127 0.21929497],0.25014496,[6.202693   0.18943466]
[6.202693   0.18943466],0.33917904,[6.21169337 0.18000745]
[6.21169337 0.18000745],0.019634724,[6.21816234 0.12937937]
[6.21816234 0.12937937],0.45667696,[6.22561974 0.14914805]
[6.22561974 0.14914805],-0.18616724,[6.22952337 0.07807263]
[6.22952337 0.07807263],0.4741521,[6.23497179 0.1089683 ]
[6.23497179 0.1089683 ],0.02950859,[6.23883421 0.07724846]
[ 1.53253729 -0.36033939],2.0,[1.56699288 0.68911177]
[1.56699288 0.68911177],2.0,[1.6539482  1.73910635]
[1.6539482  1.73910635],2.0,[1.79327395 2.786515  ]
[1.79327395 2.786515  ],2.0,[1.98417546 3.81803033]
[1.98417546 3.81803033],2.0,[2.2244183 4.8048568]
[2.2244183 4.8048568],2.0,[2.50943189 5.70027176]
[2.50943189 5.70027176],2.0,[2.83160383 6.44343876]
[2.83160383 6.44343876],2.0,[3.18021507 6.97222476]
[3.18021507 6.97222476],2.0,[3.54237832 7.24326515]
[3.54237832 7.24326515],1.9999881,[3.90491117 7.25065695]
[3.90491117 7.25065695],-1.9999012,[4.22652015 6.43217951]
[4.22652015 6.43217951],-1.9983455,[4.49998142 5.46922551]
[4.49998142 5.46922551],-0.24035609,[4.7349828  4.70002745]
[4.7349828  4.70002745],1.8140755,[4.94609931 4.22233019]
